,cum_distance,delta_distance,feed_rate,flow_rate,pressure,rpm,run_id,time,wob
279,7.1,0.39999999999999947,0.4,14.3,6.2,156.0,31748,2015-11-09 21:44:29,7534.0
280,7.6,0.5,0.4,13.9,6.1,156.0,31748,2015-11-09 21:45:29,8018.0
281,8.0,0.40000000000000036,0.4,13.8,6.2,156.0,31748,2015-11-09 21:46:29,8403.0
282,8.4,0.40000000000000036,0.4,13.8,6.0,156.0,31748,2015-11-09 21:47:29,8812.0
283,8.9,0.5,0.4,13.8,5.9,156.0,31748,2015-11-09 21:48:29,9131.0
284,9.3,0.40000000000000036,0.4,13.8,6.0,156.0,31748,2015-11-09 21:49:29,9582.0
285,9.7,0.3999999999999986,0.4,13.8,6.0,156.0,31748,2015-11-09 21:50:29,9799.0
286,10.1,0.40000000000000036,0.4,13.8,5.9,156.0,31748,2015-11-09 21:51:29,10202.0
287,10.5,0.40000000000000036,0.4,13.8,5.9,156.0,31748,2015-11-09 21:52:29,10629.0
288,10.9,0.40000000000000036,0.4,13.8,5.9,156.0,31748,2015-11-09 21:53:29,10936.0
289,11.4,0.5,0.4,13.9,5.8,156.0,31748,2015-11-09 21:54:29,11273.0
290,11.7,0.29999999999999893,0.4,13.8,5.9,156.0,31748,2015-11-09 21:55:29,11697.0
291,12.1,0.40000000000000036,0.4,13.8,5.7,156.0,31748,2015-11-09 21:56:29,11940.0
292,12.5,0.40000000000000036,0.4,13.8,5.8,156.0,31748,2015-11-09 21:57:29,12365.0
293,13.0,0.5,0.4,13.8,6.2,156.0,31748,2015-11-09 21:58:29,12656.0
294,13.4,0.40000000000000036,0.4,13.8,6.0,156.0,31748,2015-11-09 21:59:29,13041.0
295,13.8,0.40000000000000036,0.4,13.8,6.2,156.0,31748,2015-11-09 22:00:29,13401.0
296,14.1,0.29999999999999893,0.3,13.8,6.1,156.0,31748,2015-11-09 22:01:29,13793.0
297,14.5,0.40000000000000036,0.4,13.8,6.2,156.0,31748,2015-11-09 22:02:29,14130.0
298,14.9,0.40000000000000036,0.3,13.8,6.1,156.0,31748,2015-11-09 22:03:29,14417.0
299,15.3,0.40000000000000036,0.3,13.8,6.2,156.0,31748,2015-11-09 22:04:29,14816.0
300,15.7,0.3999999999999986,0.3,13.8,6.2,156.0,31748,2015-11-09 22:05:29,15120.0
301,16.0,0.3000000000000007,0.3,13.8,6.0,156.0,31748,2015-11-09 22:06:29,15462.0
302,16.4,0.3999999999999986,0.3,13.9,6.2,156.0,31748,2015-11-09 22:07:29,15774.0
303,16.8,0.40000000000000213,0.3,13.8,6.0,156.0,31748,2015-11-09 22:08:29,16146.0
304,17.2,0.3999999999999986,0.3,13.8,6.1,156.0,31748,2015-11-09 22:09:29,16374.0
305,17.5,0.3000000000000007,0.3,13.9,6.2,156.0,31748,2015-11-09 22:10:29,16617.0
306,17.9,0.3999999999999986,0.3,13.8,6.2,156.0,31748,2015-11-09 22:11:29,16929.0
307,13.1,-4.799999999999999,-4.1,13.8,6.2,156.0,31748,2015-11-09 22:12:29,16366.0
308,8.5,-4.6,-5.6,13.8,6.3,155.0,31748,2015-11-09 22:13:07,11558.0
309,0.0,-8.5,0.0,13.8,6.2,120.0,31749,2015-11-09 22:16:52,5440.0
310,0.7,0.7,0.5,13.8,6.4,150.0,31749,2015-11-09 22:17:52,2895.0
311,1.4,0.7,0.6,13.8,6.2,156.0,31749,2015-11-09 22:18:52,3162.0
312,2.1,0.7000000000000002,0.6,13.8,6.2,156.0,31749,2015-11-09 22:19:52,3859.0
313,2.7,0.6000000000000001,0.6,13.8,6.2,156.0,31749,2015-11-09 22:20:52,4331.0
314,3.3,0.5999999999999996,0.6,13.8,6.2,156.0,31749,2015-11-09 22:21:52,5092.0
315,3.9,0.6000000000000001,0.5,13.8,5.9,156.0,31749,2015-11-09 22:22:52,5493.0
316,4.5,0.6000000000000001,0.5,13.8,6.0,156.0,31749,2015-11-09 22:23:52,5830.0
317,5.1,0.5999999999999996,0.5,13.8,6.0,156.0,31749,2015-11-09 22:24:52,6874.0
318,5.6,0.5,0.5,13.8,5.9,156.0,31749,2015-11-09 22:25:52,6738.0
319,6.2,0.6000000000000005,0.5,13.8,6.0,156.0,31749,2015-11-09 22:26:52,7774.0
320,6.7,0.5,0.5,13.8,5.8,156.0,31749,2015-11-09 22:27:52,7786.0
321,7.2,0.5,0.5,13.8,5.9,156.0,31749,2015-11-09 22:28:52,8441.0
322,7.7,0.5,0.5,13.8,6.1,156.0,31749,2015-11-09 22:29:52,9092.0
323,8.2,0.4999999999999991,0.4,13.8,5.9,156.0,31749,2015-11-09 22:30:52,9211.0
324,8.7,0.5,0.4,13.8,6.0,156.0,31749,2015-11-09 22:31:52,9843.0
325,9.1,0.40000000000000036,0.4,13.8,6.1,156.0,31749,2015-11-09 22:32:52,10312.0
326,9.6,0.5,0.4,13.8,5.9,156.0,31749,2015-11-09 22:33:52,10724.0
327,10.1,0.5,0.4,13.8,6.0,156.0,31749,2015-11-09 22:34:52,11121.0
328,10.5,0.40000000000000036,0.4,13.8,5.9,156.0,31749,2015-11-09 22:35:52,11569.0
329,11.0,0.5,0.4,13.8,6.0,156.0,31749,2015-11-09 22:36:52,11900.0
330,11.4,0.40000000000000036,0.4,13.8,5.8,156.0,31749,2015-11-09 22:37:52,12304.0
331,11.8,0.40000000000000036,0.4,13.8,5.9,156.0,31749,2015-11-09 22:38:52,12718.0
332,12.2,0.3999999999999986,0.4,13.8,5.9,156.0,31749,2015-11-09 22:39:52,13160.0
333,12.6,0.40000000000000036,0.4,13.8,6.0,156.0,31749,2015-11-09 22:40:52,13440.0
334,13.1,0.5,0.4,13.8,5.6,156.0,31749,2015-11-09 22:41:52,13898.0
335,13.5,0.40000000000000036,0.4,13.8,5.7,156.0,31749,2015-11-09 22:42:52,14217.0
336,13.9,0.40000000000000036,0.3,13.8,5.9,156.0,31749,2015-11-09 22:43:52,14628.0
337,14.2,0.29999999999999893,0.3,13.8,5.7,156.0,31749,2015-11-09 22:44:52,14916.0
338,14.6,0.40000000000000036,0.3,13.8,6.1,156.0,31749,2015-11-09 22:45:52,15387.0
339,15.0,0.40000000000000036,0.3,13.8,5.9,156.0,31749,2015-11-09 22:46:52,15582.0
340,15.4,0.40000000000000036,0.3,13.8,5.9,156.0,31749,2015-11-09 22:47:52,15912.0
341,15.7,0.29999999999999893,0.3,13.8,5.9,156.0,31749,2015-11-09 22:48:52,16168.0
342,16.1,0.40000000000000213,0.3,13.8,5.9,156.0,31749,2015-11-09 22:49:52,16433.0
343,16.4,0.29999999999999716,0.3,13.8,6.1,156.0,31749,2015-11-09 22:50:52,16727.0
344,16.8,0.40000000000000213,0.3,13.8,5.8,156.0,31749,2015-11-09 22:51:52,17028.0
345,17.2,0.3999999999999986,0.3,13.8,5.8,156.0,31749,2015-11-09 22:52:52,17155.0
346,5.9,-11.299999999999999,-10.8,13.8,5.9,157.0,31749,2015-11-09 22:53:52,10713.0
347,-16.1,-22.0,-7.5,13.8,6.2,157.0,31749,2015-11-09 22:54:52,1162.0
348,-18.7,-2.599999999999998,-13.2,13.8,6.5,151.0,31749,2015-11-09 22:55:11,1100.0
349,0.0,18.7,0.1,13.8,6.2,36.0,31750,2015-11-09 22:56:35,2684.0
350,0.7,0.7,0.5,13.8,5.9,143.0,31750,2015-11-09 22:57:35,148.0
351,1.4,0.7,0.7,13.8,6.3,168.0,31750,2015-11-09 22:58:35,593.0
352,2.1,0.7000000000000002,0.6,13.8,6.1,168.0,31750,2015-11-09 22:59:35,1122.0
353,2.7,0.6000000000000001,0.6,13.8,5.7,168.0,31750,2015-11-09 23:00:35,1875.0
354,3.3,0.5999999999999996,0.6,13.8,5.9,168.0,31750,2015-11-09 23:01:35,2134.0
355,3.9,0.6000000000000001,0.5,13.8,6.1,168.0,31750,2015-11-09 23:02:35,2692.0
356,4.5,0.6000000000000001,0.5,13.8,6.0,168.0,31750,2015-11-09 23:03:35,3610.0
357,5.1,0.5999999999999996,0.5,13.8,5.8,168.0,31750,2015-11-09 23:04:35,3589.0
358,5.6,0.5,0.5,13.8,6.0,168.0,31750,2015-11-09 23:05:35,4507.0
359,6.1,0.5,0.5,13.8,6.1,168.0,31750,2015-11-09 23:06:35,4672.0
360,6.6,0.5,0.5,13.8,6.0,168.0,31750,2015-11-09 23:07:35,5147.0
361,7.1,0.5,0.4,13.8,6.0,168.0,31750,2015-11-09 23:08:35,5938.0
362,7.6,0.5,0.4,13.8,6.0,168.0,31750,2015-11-09 23:09:35,5817.0
363,8.1,0.5,0.5,13.8,6.0,168.0,31750,2015-11-09 23:10:35,6762.0
364,8.6,0.5,0.4,13.8,5.8,168.0,31750,2015-11-09 23:11:35,7082.0
365,9.0,0.40000000000000036,0.4,13.8,6.0,168.0,31750,2015-11-09 23:12:35,7098.0
366,9.5,0.5,0.4,13.8,6.0,168.0,31750,2015-11-09 23:13:35,7849.0
367,10.0,0.5,0.4,13.8,6.0,168.0,31750,2015-11-09 23:14:35,8396.0
368,10.4,0.40000000000000036,0.4,13.8,6.0,168.0,31750,2015-11-09 23:15:35,8387.0
369,10.9,0.5,0.4,13.8,5.9,168.0,31750,2015-11-09 23:16:35,8920.0
370,11.3,0.40000000000000036,0.4,13.8,6.0,168.0,31750,2015-11-09 23:17:35,9562.0
371,11.7,0.3999999999999986,0.4,13.8,6.0,168.0,31750,2015-11-09 23:18:35,9726.0
372,12.1,0.40000000000000036,0.4,13.8,5.8,168.0,31750,2015-11-09 23:19:35,10087.0
373,12.5,0.40000000000000036,0.4,13.8,5.8,168.0,31750,2015-11-09 23:20:35,10669.0
374,13.0,0.5,0.4,13.8,5.6,168.0,31750,2015-11-09 23:21:35,10842.0
375,13.4,0.40000000000000036,0.4,13.8,5.4,168.0,31750,2015-11-09 23:22:35,11341.0
376,13.8,0.40000000000000036,0.4,13.8,5.6,168.0,31750,2015-11-09 23:23:35,11801.0
377,14.2,0.3999999999999986,0.4,13.8,5.5,168.0,31750,2015-11-09 23:24:35,11993.0
378,14.6,0.40000000000000036,0.4,13.8,5.6,168.0,31750,2015-11-09 23:25:35,12356.0
379,15.0,0.40000000000000036,0.4,13.8,5.2,168.0,31750,2015-11-09 23:26:35,12770.0
380,15.4,0.40000000000000036,0.4,13.8,5.6,168.0,31750,2015-11-09 23:27:35,13169.0
381,15.8,0.40000000000000036,0.3,13.8,5.5,168.0,31750,2015-11-09 23:28:35,13435.0
382,16.2,0.3999999999999986,0.3,13.8,5.1,168.0,31750,2015-11-09 23:29:35,13843.0
383,16.6,0.40000000000000213,0.3,13.8,5.5,168.0,31750,2015-11-09 23:30:35,14242.0
384,16.9,0.29999999999999716,0.3,13.8,5.3,168.0,31750,2015-11-09 23:31:35,14545.0
385,17.3,0.40000000000000213,0.3,13.8,5.3,168.0,31750,2015-11-09 23:32:35,14837.0
386,17.7,0.3999999999999986,0.3,13.8,5.4,168.0,31750,2015-11-09 23:33:35,15285.0
387,18.0,0.3000000000000007,0.3,13.8,5.1,168.0,31750,2015-11-09 23:34:35,15551.0
388,18.4,0.3999999999999986,0.3,13.8,5.0,168.0,31750,2015-11-09 23:35:35,15887.0
389,18.8,0.40000000000000213,0.3,13.8,5.1,168.0,31750,2015-11-09 23:36:35,16172.0
390,19.1,0.3000000000000007,0.3,13.8,5.5,168.0,31750,2015-11-09 23:37:35,16528.0
391,19.5,0.3999999999999986,0.3,13.8,5.5,168.0,31750,2015-11-09 23:38:35,16801.0
392,19.8,0.3000000000000007,0.3,13.8,5.8,168.0,31750,2015-11-09 23:39:35,17083.0
393,20.2,0.3999999999999986,0.3,13.8,5.7,168.0,31750,2015-11-09 23:40:35,17183.0
394,20.5,0.3000000000000007,0.3,13.8,5.8,168.0,31750,2015-11-09 23:41:35,17471.0
395,20.9,0.3999999999999986,0.3,13.8,5.5,168.0,31750,2015-11-09 23:42:35,17836.0
396,21.3,0.40000000000000213,0.3,13.8,6.0,168.0,31750,2015-11-09 23:43:35,18127.0
397,21.6,0.3000000000000007,0.3,13.8,5.6,168.0,31750,2015-11-09 23:44:35,18420.0
398,16.8,-4.800000000000001,-2.6,13.8,5.5,165.0,31750,2015-11-09 23:45:17,17997.0
399,0.0,-16.8,0.0,15.2,15.0,60.0,31751,2015-11-10 10:38:25,-2098.0
400,19.1,19.1,27.7,15.0,15.8,60.0,31751,2015-11-10 10:39:06,-2185.0
401,0.0,-19.1,0.0,14.8,13.8,60.0,31752,2015-11-10 10:44:24,-860.0
402,29.9,29.9,28.5,15.0,12.6,65.0,31752,2015-11-10 10:45:24,-2000.0
403,60.3,30.4,29.7,14.8,11.8,69.0,31752,2015-11-10 10:46:24,-1479.0
404,89.9,29.60000000000001,29.5,15.1,10.5,72.0,31752,2015-11-10 10:47:24,-790.0
405,96.8,6.8999999999999915,29.5,15.2,9.6,69.0,31752,2015-11-10 10:47:41,-690.0
406,0.0,-96.8,29.4,15.2,8.8,25.0,31753,2015-11-10 10:47:42,13.0
407,19.0,19.0,19.7,15.2,8.9,72.0,31753,2015-11-10 10:48:42,506.0
408,24.8,5.800000000000001,5.7,15.2,9.2,72.0,31753,2015-11-10 10:49:42,637.0
409,30.5,5.699999999999999,5.6,15.2,8.7,72.0,31753,2015-11-10 10:50:42,1933.0
410,33.4,2.8999999999999986,4.8,15.2,8.6,72.0,31753,2015-11-10 10:51:22,8956.0
411,0.0,-33.4,4.0,15.2,6.2,48.0,31754,2015-11-10 10:54:46,1261.0
412,4.0,4.0,4.0,15.2,8.0,68.0,31754,2015-11-10 10:55:46,1544.0
413,4.5,0.5,3.6,15.2,7.5,48.0,31754,2015-11-10 10:55:58,1898.0
414,0.0,-4.5,1.1,12.0,8.8,48.0,31755,2015-11-10 11:38:17,3516.0
415,1.0,1.0,1.0,12.0,9.3,48.0,31755,2015-11-10 11:39:17,4162.0
416,2.1,1.1,0.9,12.0,9.1,48.0,31755,2015-11-10 11:40:17,5168.0
417,3.1,1.0,0.9,12.0,9.0,49.0,31755,2015-11-10 11:41:17,5919.0
418,3.2,0.10000000000000009,0.9,12.0,8.9,48.0,31755,2015-11-10 11:41:24,6132.0
419,0.0,-3.2,0.9,12.0,10.0,48.0,31756,2015-11-10 11:43:21,8574.0
420,0.9,0.9,0.9,12.0,8.6,49.0,31756,2015-11-10 11:44:21,8485.0
421,1.4,0.4999999999999999,0.9,12.0,8.5,49.0,31756,2015-11-10 11:44:54,9156.0
422,0.0,-1.4,0.8,12.0,8.8,25.0,31757,2015-11-10 11:46:07,10430.0
423,0.2,0.2,0.8,12.0,8.3,50.0,31757,2015-11-10 11:46:19,10606.0
424,0.0,-0.2,0.8,12.0,7.5,50.0,31758,2015-11-10 11:47:11,11227.0
425,0.6,0.6,0.8,12.0,8.1,49.0,31758,2015-11-10 11:47:48,11311.0
426,0.0,-0.6,0.8,12.0,8.8,36.0,31759,2015-11-10 11:47:50,11729.0
427,0.4,0.4,0.8,12.0,8.1,49.0,31759,2015-11-10 11:48:18,11765.0
428,0.0,-0.4,0.9,12.0,8.8,48.0,31760,2015-11-10 11:48:24,11807.0
429,0.2,0.2,0.8,12.0,8.1,50.0,31760,2015-11-10 11:48:43,11993.0
430,0.0,-0.2,0.9,12.0,8.8,48.0,31761,2015-11-10 11:48:47,12121.0
431,0.1,0.1,0.8,12.0,8.1,60.0,31761,2015-11-10 11:48:52,11949.0
432,0.0,-0.1,0.8,12.0,8.8,48.0,31762,2015-11-10 11:49:07,12290.0
433,0.0,0.0,0.8,12.0,8.8,60.0,31762,2015-11-10 11:49:11,12650.0
434,0.0,0.0,0.8,12.0,7.5,48.0,31763,2015-11-10 11:50:10,12997.0
435,0.0,0.0,0.8,12.2,8.1,60.0,31763,2015-11-10 11:50:16,13330.0
436,0.0,0.0,0.8,12.0,7.5,48.0,31764,2015-11-10 11:50:24,13233.0
437,0.4,0.4,0.8,12.0,7.9,51.0,31764,2015-11-10 11:50:58,13590.0
438,0.0,-0.4,0.8,12.0,6.2,48.0,31765,2015-11-10 11:51:10,14254.0
439,0.2,0.2,0.7,12.0,7.8,52.0,31765,2015-11-10 11:51:23,13837.0
440,0.0,-0.2,0.8,12.0,6.2,48.0,31766,2015-11-10 11:51:33,14502.0
441,0.1,0.1,0.7,12.0,8.0,51.0,31766,2015-11-10 11:51:42,14532.0
442,0.0,-0.1,0.8,12.0,6.2,48.0,31767,2015-11-10 11:51:45,13940.0
443,0.2,0.2,0.8,12.0,7.9,49.0,31767,2015-11-10 11:52:04,14444.0
444,0.0,-0.2,0.8,12.0,8.8,48.0,31768,2015-11-10 11:52:11,14477.0
445,0.0,0.0,0.8,12.0,7.8,60.0,31768,2015-11-10 11:52:16,14822.0
446,0.0,0.0,0.8,12.0,7.5,48.0,31769,2015-11-10 11:52:20,15196.0
447,0.0,0.0,0.8,12.0,7.5,60.0,31769,2015-11-10 11:52:24,14659.0
448,0.0,0.0,0.8,12.0,8.8,36.0,31770,2015-11-10 11:52:42,14949.0
449,0.0,0.0,0.8,12.0,7.5,51.0,31770,2015-11-10 11:52:51,14548.0
450,0.0,0.0,0.8,12.0,7.5,48.0,31771,2015-11-10 11:52:56,14502.0
451,0.0,0.0,0.7,12.0,7.5,60.0,31771,2015-11-10 11:53:00,15287.0
452,0.0,0.0,0.4,12.0,7.5,48.0,31772,2015-11-10 11:55:00,8437.0
453,1.0,1.0,0.9,12.0,7.9,71.0,31772,2015-11-10 11:56:00,5597.0
454,2.2,1.2000000000000002,1.1,12.0,7.8,72.0,31772,2015-11-10 11:57:00,6092.0
455,3.3,1.0999999999999996,1.0,12.0,7.7,72.0,31772,2015-11-10 11:58:00,7140.0
456,4.3,1.0,1.0,12.0,7.6,72.0,31772,2015-11-10 11:59:00,7950.0
457,5.8,1.5,1.4,11.9,7.6,72.0,31772,2015-11-10 12:00:00,9172.0
458,7.6,1.7999999999999998,1.7,12.0,7.4,71.0,31772,2015-11-10 12:01:00,10724.0
459,9.0,1.4000000000000004,1.6,12.0,7.4,70.0,31772,2015-11-10 12:01:53,12232.0
460,0.0,-9.0,1.6,12.0,7.5,50.0,31773,2015-11-10 12:01:55,12935.0
461,1.6,1.6,1.5,12.0,7.3,69.0,31773,2015-11-10 12:02:55,13861.0
462,3.1,1.5,1.5,12.0,7.3,69.0,31773,2015-11-10 12:03:55,15319.0
463,4.7,1.6,1.4,12.0,7.1,70.0,31773,2015-11-10 12:04:55,16555.0
464,6.1,1.3999999999999995,1.4,12.0,7.0,70.0,31773,2015-11-10 12:05:55,18028.0
465,7.5,1.4000000000000004,1.3,12.0,7.1,71.0,31773,2015-11-10 12:06:55,19198.0
466,5.7,-1.7999999999999998,0.2,12.0,7.0,71.0,31773,2015-11-10 12:07:46,19979.0
467,0.0,-5.7,1.8,12.0,6.2,50.0,31774,2015-11-10 12:09:49,10967.0
468,-1.3,-1.3,-16.4,12.2,6.2,128.0,31774,2015-11-10 12:09:54,11940.0
469,0.0,1.3,2.0,12.4,6.2,0.0,31775,2015-11-10 12:12:38,7948.0
470,-19.2,-19.2,-5.3,12.1,6.9,57.0,31775,2015-11-10 12:13:37,4253.0
471,0.0,19.2,2.2,12.0,6.2,48.0,31776,2015-11-10 12:13:45,-140.0
472,7.3,7.3,7.1,12.1,7.0,83.0,31776,2015-11-10 12:14:45,-422.0
473,8.4,1.1000000000000005,1.3,12.1,6.9,85.0,31776,2015-11-10 12:15:45,418.0
474,9.5,1.0999999999999996,1.0,12.1,6.9,86.0,31776,2015-11-10 12:16:45,415.0
475,10.5,1.0,1.0,12.0,6.8,86.0,31776,2015-11-10 12:17:45,908.0
476,11.5,1.0,0.9,12.1,6.8,88.0,31776,2015-11-10 12:18:45,1368.0
477,12.5,1.0,0.9,12.1,6.8,93.0,31776,2015-11-10 12:19:45,2163.0
478,13.3,0.8000000000000007,0.7,12.1,6.7,92.0,31776,2015-11-10 12:20:45,2320.0
479,14.0,0.6999999999999993,0.6,12.1,6.7,91.0,31776,2015-11-10 12:21:45,2600.0
480,14.7,0.6999999999999993,0.7,12.1,6.6,90.0,31776,2015-11-10 12:22:45,3326.0
481,15.4,0.7000000000000011,0.6,12.1,6.6,93.0,31776,2015-11-10 12:23:45,3367.0
482,16.0,0.5999999999999996,0.6,12.1,6.6,93.0,31776,2015-11-10 12:24:45,4184.0
483,16.7,0.6999999999999993,0.5,12.1,6.5,87.0,31776,2015-11-10 12:25:45,4519.0
484,17.1,0.40000000000000213,0.4,12.1,6.4,88.0,31776,2015-11-10 12:26:45,5304.0
485,17.3,0.1999999999999993,0.1,12.1,6.3,88.0,31776,2015-11-10 12:27:45,4819.0
486,18.2,0.8999999999999986,0.9,12.1,6.3,90.0,31776,2015-11-10 12:28:45,5326.0
487,19.1,0.9000000000000021,0.8,12.2,6.3,85.0,31776,2015-11-10 12:29:45,5084.0
488,19.9,0.7999999999999972,0.8,12.2,6.3,87.0,31776,2015-11-10 12:30:45,5328.0
489,20.8,0.9000000000000021,0.8,12.2,6.2,88.0,31776,2015-11-10 12:31:45,5687.0
490,21.7,0.8999999999999986,0.7,12.2,6.2,87.0,31776,2015-11-10 12:32:45,5163.0
491,22.1,0.40000000000000213,0.5,12.2,6.2,88.0,31776,2015-11-10 12:33:45,3723.0
492,23.0,0.8999999999999986,0.7,12.2,6.2,89.0,31776,2015-11-10 12:34:45,3766.0
493,23.8,0.8000000000000007,0.8,12.2,6.2,85.0,31776,2015-11-10 12:35:45,4197.0
494,24.6,0.8000000000000007,0.8,12.2,6.2,87.0,31776,2015-11-10 12:36:45,3919.0
495,25.4,0.7999999999999972,0.8,12.2,6.2,90.0,31776,2015-11-10 12:37:45,3359.0
496,26.3,0.9000000000000021,0.8,12.3,6.2,88.0,31776,2015-11-10 12:38:45,2870.0
497,27.1,0.8000000000000007,0.8,12.3,6.2,88.0,31776,2015-11-10 12:39:45,2256.0
498,27.9,0.7999999999999972,0.7,12.3,6.2,88.0,31776,2015-11-10 12:40:45,2471.0
499,28.7,0.8000000000000007,0.8,12.3,6.2,89.0,31776,2015-11-10 12:41:45,2543.0
500,29.9,1.1999999999999993,1.2,12.2,6.1,88.0,31776,2015-11-10 12:42:45,2776.0
501,31.1,1.2000000000000028,1.2,12.3,5.9,89.0,31776,2015-11-10 12:43:45,2999.0
502,31.2,0.09999999999999787,0.8,12.3,6.0,95.0,31776,2015-11-10 12:44:02,3043.0
503,0.0,-31.2,1.0,12.4,5.0,48.0,31777,2015-11-10 12:45:29,1798.0
504,1.3,1.3,1.3,12.2,5.8,68.0,31777,2015-11-10 12:46:29,2431.0
505,3.8,2.5,2.3,12.2,5.4,48.0,31777,2015-11-10 12:47:29,3612.0
506,6.7,2.9000000000000004,2.8,12.2,5.0,48.0,31777,2015-11-10 12:48:29,5086.0
507,9.6,2.8999999999999995,2.8,12.2,5.1,60.0,31777,2015-11-10 12:49:29,6949.0
508,12.3,2.700000000000001,2.7,12.1,5.0,72.0,31777,2015-11-10 12:50:29,8354.0
509,13.5,1.1999999999999993,1.8,12.1,4.9,71.0,31777,2015-11-10 12:51:15,8419.0
510,0.0,-13.5,0.0,12.4,6.2,84.0,31778,2015-11-10 12:54:12,6678.0
511,2.7,2.7,2.6,12.2,4.8,60.0,31778,2015-11-10 12:55:12,5585.0
512,5.4,2.7,2.7,12.2,4.4,59.0,31778,2015-11-10 12:56:12,6733.0
513,8.1,2.6999999999999993,2.6,12.1,4.3,60.0,31778,2015-11-10 12:57:12,7303.0
514,10.7,2.5999999999999996,2.6,12.1,4.0,57.0,31778,2015-11-10 12:58:12,7313.0
515,12.5,1.8000000000000007,2.2,12.1,3.9,58.0,31778,2015-11-10 12:59:12,7697.0
516,10.7,-1.8000000000000007,-9.8,0.0,3.8,0.0,31778,2015-11-10 12:59:15,6366.0
517,0.0,-10.7,18.9,14.5,43.8,48.0,31779,2015-11-10 21:05:28,-1880.0
518,18.8,18.8,18.8,14.4,46.7,56.0,31779,2015-11-10 21:06:28,-1643.0
519,38.2,19.400000000000002,18.8,14.4,46.4,48.0,31779,2015-11-10 21:07:28,-2067.0
520,52.0,13.799999999999997,14.3,14.5,46.2,48.0,31779,2015-11-10 21:08:28,-1394.0
521,64.8,12.799999999999997,12.8,14.5,45.8,48.0,31779,2015-11-10 21:09:28,-654.0
522,77.6,12.799999999999997,12.8,14.5,45.2,48.0,31779,2015-11-10 21:10:28,-103.0
523,90.9,13.300000000000011,12.8,14.5,45.4,48.0,31779,2015-11-10 21:11:28,57.0
524,99.9,9.0,11.8,14.5,44.5,48.0,31779,2015-11-10 21:12:18,4600.0
525,0.0,-99.9,11.4,14.5,47.5,48.0,31780,2015-11-10 21:12:58,-2793.0
526,12.7,12.7,12.7,14.5,44.5,70.0,31780,2015-11-10 21:13:58,-1645.0
527,25.8,13.100000000000001,12.6,14.5,44.2,72.0,31780,2015-11-10 21:14:58,-1606.0
528,38.4,12.599999999999998,12.5,14.5,44.0,72.0,31780,2015-11-10 21:15:58,-1419.0
529,50.9,12.5,12.5,14.5,44.0,72.0,31780,2015-11-10 21:16:58,-687.0
530,63.8,12.899999999999999,12.5,14.5,43.3,72.0,31780,2015-11-10 21:17:58,-608.0
531,76.4,12.600000000000009,12.5,14.4,42.3,72.0,31780,2015-11-10 21:18:58,-98.0
532,84.7,8.299999999999997,8.5,14.4,41.8,72.0,31780,2015-11-10 21:19:58,-384.0
533,89.8,5.099999999999994,5.2,14.4,42.1,72.0,31780,2015-11-10 21:20:58,-234.0
534,94.7,4.900000000000006,4.7,14.4,42.1,72.0,31780,2015-11-10 21:21:58,-331.0
535,96.0,1.2999999999999972,3.6,14.4,42.5,72.0,31780,2015-11-10 21:22:25,10761.0
536,0.0,-96.0,0.0,15.2,53.8,60.0,31781,2015-11-10 21:25:16,-757.0
537,5.8,5.8,5.5,15.2,53.3,63.0,31781,2015-11-10 21:26:16,-829.0
538,14.8,9.0,8.2,15.2,52.4,60.0,31781,2015-11-10 21:27:16,-1489.0
539,27.2,12.399999999999999,12.4,15.1,52.1,60.0,31781,2015-11-10 21:28:16,-2003.0
540,39.7,12.500000000000004,12.5,15.1,52.3,60.0,31781,2015-11-10 21:29:16,-2209.0
541,52.5,12.799999999999997,12.4,15.1,52.6,60.0,31781,2015-11-10 21:30:16,-2200.0
542,65.0,12.5,12.5,15.1,52.0,60.0,31781,2015-11-10 21:31:16,-2055.0
543,77.6,12.599999999999994,12.5,15.1,52.1,71.0,31781,2015-11-10 21:32:16,-1659.0
544,90.0,12.400000000000006,12.4,15.1,51.3,72.0,31781,2015-11-10 21:33:16,-1367.0
545,102.8,12.799999999999997,12.4,15.1,51.3,72.0,31781,2015-11-10 21:34:16,-1027.0
546,115.3,12.5,12.5,15.1,51.0,72.0,31781,2015-11-10 21:35:16,-716.0
547,128.0,12.700000000000003,12.6,15.1,50.5,72.0,31781,2015-11-10 21:36:16,-836.0
548,131.6,3.5999999999999943,9.7,15.0,50.6,72.0,31781,2015-11-10 21:36:42,10660.0
549,0.0,-131.6,0.0,14.8,52.5,84.0,31782,2015-11-10 21:37:42,-34.0
550,12.3,12.3,11.6,15.1,52.8,68.0,31782,2015-11-10 21:38:42,-1279.0
551,19.5,7.199999999999999,12.3,15.2,53.4,48.0,31782,2015-11-10 21:39:19,-1867.0
552,0.0,-19.5,12.2,15.2,55.0,48.0,31783,2015-11-10 21:41:36,-260.0
553,6.7,6.7,7.0,14.9,52.6,68.0,31783,2015-11-10 21:42:36,-436.0
554,11.8,5.1000000000000005,4.9,15.1,52.2,76.0,31783,2015-11-10 21:43:36,-1152.0
555,16.6,4.800000000000001,4.9,15.1,51.5,60.0,31783,2015-11-10 21:44:36,-1307.0
556,21.7,5.099999999999998,4.9,15.1,52.2,59.0,31783,2015-11-10 21:45:36,-1217.0
